_time,eventcount,firstpage,theugid,thedevice,isloggedin_r,time_hhmmss_r,login_or_create
2016-02-17T19:06:47.501-0500,3,wish,56d42d3e152f14569583b58,MOBILE,"user by-session,user by-session,user by-session","19:06:47,19:06:47,19:06:48","N,N,N"
2016-02-17T19:06:43.951-0500,3,wish,56d42d3e152f145695829e0,TABLET,"user by-session,user by-session,user by-session","19:06:43,19:06:44,19:06:44","N,N,N"
2016-02-17T18:58:52.779-0500,3,wish,ae071e4152f14e96d12e73,DESKTOP,"user by-session,user by-session,user by-session","18:58:52,18:58:52,18:58:53","N,N,N"
2016-02-17T18:52:49.998-0500,3,wish,56d42d3e152f14569583b58,MOBILE,"user by-session,user by-session,user by-session","18:52:49,18:52:50,18:52:50","N,N,N"
2016-02-17T18:44:21.132-0500,3,wish,56d42d3e152f145695836b3,TABLET,"user by-session,user by-session,user by-session","18:44:21,18:44:21,18:44:21","N,N,N"
2016-02-17T18:32:35.351-0500,3,wish,56d42d3e152f14569583c87,MOBILE,"user by-session,user by-session,user by-session","18:32:35,18:32:35,18:32:36","N,N,N"
2016-02-17T18:15:17.641-0500,3,wish,7fa760e152e17b2f353bdc,DESKTOP,"user by-session,user by-session,user by-session","18:15:17,18:15:17,18:15:19","N,N,N"
2016-02-17T18:14:44.256-0500,4,wish,ae071e4152f14e96d15dc3,TABLET,"user by-session,user by-session,user by-session,user by-session","18:14:44,18:14:44,18:14:45,18:15:13","N,N,N,N"
2016-02-17T18:10:01.881-0500,7,wish,2e76758a151c6e2cb4a486c,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user","18:10:01,18:10:02,18:10:02,18:10:05,18:10:10,18:10:14,18:10:15","N,N,N,L,N,N,N"
2016-02-17T18:09:56.049-0500,3,wish,6b96e043152701ede464ee9,DESKTOP,"user by-session,user by-session,user by-session","18:09:56,18:09:56,18:09:58","N,N,N"
2016-02-17T18:04:19.253-0500,3,wish,ae071e4152f14e96d15c57,TABLET,"user by-session,user by-session,user by-session","18:04:19,18:04:19,18:04:20","N,N,N"
2016-02-17T18:01:35.495-0500,4,wish,521391f3152a32cbf9e7aef,MOBILE,"user by-session,user by-session,user by-session,user by-session","18:01:35,18:01:35,18:01:36,18:01:51","N,N,N,N"
2016-02-17T18:00:37.828-0500,3,wish,56d42d3e152f14569585669,MOBILE,"user by-session,user by-session,user by-session","18:00:37,18:00:38,18:00:38","N,N,N"
2016-02-17T17:59:02.012-0500,7,wish,56d42d3e152f14569585938,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user","17:59:02,17:59:02,17:59:02,17:59:22,17:59:44,17:59:48,17:59:49","N,N,N,C,N,N,N"
2016-02-17T17:57:53.656-0500,3,wish,56d42d3e152f14569585938,DESKTOP,"user by-session,user by-session,user by-session","17:57:53,17:57:53,17:57:54","N,N,N"
2016-02-17T17:45:09.090-0500,7,wish,75c6aa7414e1acf8f7771b7,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user","17:45:09,17:45:09,17:45:09,17:45:22,17:45:25,17:45:36,17:46:28","N,N,N,L,N,C,N"
2016-02-17T17:36:08.197-0500,8,wish,56d42d3e152f14569586e3e,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","17:36:08,17:36:08,17:36:09,17:36:24,17:36:27,17:36:39,17:36:42,17:37:06","N,N,N,L,N,L,N,C"
2016-02-17T17:34:17.484-0500,3,wish,ae071e4152f14e96d1772d,DESKTOP,"user by-session,user by-session,user by-session","17:34:17,17:34:17,17:34:18","N,N,N"
2016-02-17T17:26:21.632-0500,5,wish,56d42d3e152eee4e5f41b4a,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session","17:26:21,17:26:21,17:26:23,17:26:31,17:26:33","N,N,N,N,N"
2016-02-17T17:21:16.720-0500,3,wish,ae071e4152f14e96d17f07,MOBILE,"user by-session,user by-session,user by-session","17:21:16,17:21:16,17:21:17","N,N,N"
2016-02-17T16:59:34.513-0500,3,wish,ae071e4152f043c6a6711f,DESKTOP,"user by-session,user by-session,user by-session","16:59:34,16:59:34,16:59:35","N,N,N"
2016-02-17T16:55:11.650-0500,3,wish,56d42d3e152f04158516f73,DESKTOP,"user by-session,user by-session,user by-session","16:55:11,16:55:11,16:55:12","N,N,N"
2016-02-17T16:54:47.931-0500,3,wish,56d42d3e152f04158517208,DESKTOP,"user by-session,user by-session,user by-session","16:54:47,16:54:48,16:54:48","N,N,N"
2016-02-17T16:48:07.278-0500,5,wish,56d42d3e152f04158516ac6,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","16:48:07,16:48:07,16:48:09,16:48:21,16:48:39","N,N,N,L,N"
2016-02-17T16:36:59.417-0500,6,wish,ae071e4152f043c6a65634,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user","16:36:59,16:36:59,16:36:59,16:37:24,16:37:56,16:37:59","N,N,N,C,N,L"
2016-02-17T16:35:11.073-0500,8,wish,56d42d3e152f04158519e1,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","16:35:11,16:35:11,16:35:12,16:35:39,16:35:44,16:37:47,16:37:49,16:38:05","N,N,N,C,N,L,N,L"
2016-02-17T16:25:55.662-0500,3,wish,ae071e4152f043c6a6561c,MOBILE,"user by-session,user by-session,user by-session","16:25:55,16:25:55,16:25:56","N,N,N"
2016-02-17T16:10:36.307-0500,3,wish,56d42d3e152f04158514ad6,DESKTOP,"user by-session,user by-session,user by-session","16:10:36,16:10:36,16:10:36","N,N,N"
2016-02-17T16:03:28.184-0500,6,wish,ae071e4152f043c6a64239,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","16:03:28,16:03:28,16:03:30,16:03:45,16:03:49,16:07:54","N,N,N,L,N,C"
2016-02-17T16:01:21.650-0500,6,wish,ca83cfe151a1e8fea73b39,MOBILE,"user by-session,user by-session,user by-session,user by-session,user,user","16:01:21,16:01:21,16:01:22,16:01:53,16:02:53,16:04:03","N,N,N,L,N,N"
2016-02-17T15:54:23.082-0500,4,wish,237f00b41527a25cfeb7c72,TABLET,"user by-session,user by-session,user by-session,user by-session","15:54:23,15:54:23,15:54:23,15:54:42","N,N,N,N"
2016-02-17T15:52:21.969-0500,3,wish,56d42d3e152f04158513cd3,DESKTOP,"user by-session,user by-session,user by-session","15:52:21,15:52:22,15:52:22","N,N,N"
2016-02-17T15:48:00.915-0500,3,wish,56d42d3e152f041585138e5,MOBILE,"user by-session,user by-session,user by-session","15:48:00,15:48:01,15:48:02","N,N,N"
2016-02-17T15:43:39.870-0500,4,wish,56d42d3e152f04158513181,DESKTOP,"user by-session,user by-session,user by-session,user by-session","15:43:39,15:43:40,15:43:42,15:44:16","N,N,N,C"
2016-02-17T15:42:31.437-0500,5,wish,ae071e4152f043c6a62dc4,DESKTOP,"user by-session,user by-session,user by-session,user,user","15:42:31,15:42:32,15:43:12,15:43:40,15:43:56","N,N,C,N,N"
2016-02-17T15:42:31.089-0500,2,wish,ae071e4152f043c6a62dc4,DESKTOP,"user by-session,user by-session","15:42:31,15:42:31","N,N"
2016-02-17T15:41:37.598-0500,3,wish,ae071e4152f043c6a6116d,DESKTOP,"user by-session,user by-session,user by-session","15:41:37,15:41:37,15:41:38","N,N,N"
2016-02-17T15:40:23.849-0500,3,wish,56d42d3e152f04158512e21,TABLET,"user by-session,user by-session,user by-session","15:40:23,15:40:24,15:40:24","N,N,N"
2016-02-17T15:39:20.549-0500,3,wish,56d42d3e152f04158512f8a,DESKTOP,"user by-session,user by-session,user by-session","15:39:20,15:39:20,15:39:21","N,N,N"
2016-02-17T15:38:49.398-0500,3,wish,39d668bc14ef30dcf0d3205,DESKTOP,"user by-session,user by-session,user by-session","15:38:49,15:38:49,15:38:50","N,N,N"
2016-02-17T15:37:25.106-0500,8,wish,56d42d3e152f04158512aad,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","15:37:25,15:37:25,15:37:25,15:37:34,15:37:37,15:37:40,15:37:42,15:37:46","N,N,N,L,N,N,N,N"
2016-02-17T15:33:17.102-0500,3,wish,56d42d3e152f04158512840,DESKTOP,"user by-session,user by-session,user by-session","15:33:17,15:33:17,15:33:17","N,N,N"
2016-02-17T15:28:20.610-0500,3,wish,6bec58c7152c701abc4714a,DESKTOP,"user by-session,user by-session,user by-session","15:28:20,15:28:20,15:28:21","N,N,N"
2016-02-17T15:19:21.240-0500,5,wish,35d896e21501371ede95156,TABLET,"user by-session,user by-session,user by-session,user by-session,user","15:19:21,15:19:21,15:19:25,15:20:00,15:20:14","N,N,N,L,N"
2016-02-17T15:12:29.024-0500,4,wish,b966e1e152b7e2f41a59a8,DESKTOP,"user by-session,user by-session,user by-session,user by-session","15:12:29,15:12:29,15:12:29,15:12:35","N,N,N,L"
2016-02-17T15:08:09.323-0500,3,wish,ae071e4152f043c6a6ef4,DESKTOP,"user by-session,user by-session,user by-session","15:08:09,15:08:09,15:08:09","N,N,N"
2016-02-17T14:59:25.847-0500,3,wish,ae071e4152f043c6a6401,DESKTOP,"user by-session,user by-session,user by-session","14:59:25,14:59:26,14:59:27","N,N,N"
2016-02-17T14:54:53.332-0500,7,wish,5895c0f715246dc489f4d61,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user,user","14:54:53,14:54:53,14:54:54,14:56:25,14:56:57,14:57:46,14:58:51","N,N,N,N,C,N,N"
2016-02-17T14:54:02.047-0500,4,wish,ae071e4152f043c6a6869,DESKTOP,"user by-session,user by-session,user by-session,user by-session","14:54:02,14:54:02,14:54:02,14:54:11","N,N,N,N"
2016-02-17T14:53:01.942-0500,3,wish,56d42d3e152f041585148a,DESKTOP,"user by-session,user by-session,user by-session","14:53:01,14:53:02,14:53:03","N,N,N"
2016-02-17T14:52:40.471-0500,5,wish,56d42d3e152f041585131e,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session","14:52:40,14:52:40,14:52:40,14:52:40,14:52:45","N,N,N,N,L"
2016-02-17T14:52:40.366-0500,1,wish,56d42d3e152f041585131e,DESKTOP,user by-session,14:52:40,N
2016-02-17T14:52:25.849-0500,5,wish,75fc9f45150a2bf7b2e6a59,MOBILE,"user by-session,user by-session,user by-session,user by-session,user","14:52:25,14:52:26,14:52:26,14:53:21,14:53:44","N,N,N,C,N"
2016-02-17T14:49:09.056-0500,7,wish,ae071e4152f043c6a6386,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","14:49:09,14:49:09,14:49:10,14:49:50,14:49:52,14:51:39,14:51:40","N,N,N,L,N,C,N"
2016-02-17T14:48:19.094-0500,4,wish,ae071e4152f043c6a6abe,DESKTOP,"user by-session,user by-session,user by-session,user by-session","14:48:19,14:48:19,14:48:19,14:48:41","N,N,N,C"
2016-02-17T14:38:51.869-0500,7,wish,ae071e4152f043c6a6efe,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user","14:38:51,14:38:51,14:38:52,14:39:10,14:39:19,14:39:40,14:39:40","N,N,N,C,N,C,N"
2016-02-17T14:36:13.274-0500,3,wish,56d42d3e152f0415851c69,MOBILE,"user by-session,user by-session,user by-session","14:36:13,14:36:13,14:36:13","N,N,N"
2016-02-17T14:28:22.942-0500,5,wish,ae071e4152f043c6a61913,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","14:28:22,14:28:23,14:28:23,14:28:35,14:28:43","N,N,N,C,N"
2016-02-17T14:26:04.467-0500,3,wish,3078165f150b609e9fe4fc5,DESKTOP,"user by-session,user by-session,user by-session","14:26:04,14:26:04,14:26:04","N,N,N"
2016-02-17T14:22:42.768-0500,3,wish,3078165f150b609e9fe4fc5,DESKTOP,"user by-session,user by-session,user by-session","14:22:42,14:22:42,14:22:43","N,N,N"
2016-02-17T14:13:42.025-0500,4,wish,ae071e4152f043c6a62b5c,DESKTOP,"user by-session,user by-session,user by-session,user by-session","14:13:42,14:13:42,14:13:42,14:14:00","N,N,N,N"
2016-02-17T14:12:44.757-0500,4,wish,ae071e4152f043c6a647fc,DESKTOP,"user by-session,user by-session,user by-session,user by-session","14:12:44,14:12:45,14:12:46,14:13:35","N,N,N,N"
2016-02-17T14:07:24.301-0500,3,wish,ae071e4152f043c6a62b5c,DESKTOP,"user by-session,user by-session,user by-session","14:07:24,14:07:24,14:07:25","N,N,N"
2016-02-17T13:57:52.287-0500,6,wish,ae071e4152f043c6a639d4,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","13:57:52,13:57:52,13:57:52,13:58:06,13:58:08,13:58:26","N,N,N,L,N,C"
2016-02-17T13:46:48.495-0500,3,wish,ae071e4152f043c6a639d4,DESKTOP,"user by-session,user by-session,user by-session","13:46:48,13:46:48,13:46:48","N,N,N"
2016-02-17T13:44:51.642-0500,8,wish,e6bf647152d6db93cb245a,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user","13:44:51,13:44:51,13:44:52,13:44:57,13:44:58,13:45:13,13:45:16,13:46:01","N,N,N,N,N,L,L,N"
2016-02-17T13:43:08.764-0500,11,wish,8160ba3152d6d8127772e7,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","13:43:08,13:43:08,13:43:09,13:43:16,13:43:18,13:43:24,13:43:26,13:43:31,13:43:33,13:43:39,13:43:41","N,N,N,L,N,L,N,L,N,L,N"
2016-02-17T13:39:18.097-0500,4,wish,237f00b4152787821e35e5a,TABLET,"user by-session,user by-session,user by-session,user by-session","13:39:18,13:39:18,13:39:18,13:41:06","N,N,N,C"
2016-02-17T13:33:16.409-0500,5,wish,56d42d3e152f04158514227,MOBILE,"user by-session,user by-session,user by-session,user by-session,user","13:33:16,13:33:16,13:33:17,13:33:47,13:34:28","N,N,N,L,N"
2016-02-17T13:32:03.625-0500,6,wish,47b8720a152d10cd3bb56c,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user","13:32:03,13:32:03,13:32:04,13:32:13,13:32:19,13:32:19","N,N,N,L,N,N"
2016-02-17T13:31:05.347-0500,4,wish,1ee29de5152eb339fd887d,TABLET,"user by-session,user by-session,user by-session,user by-session","13:31:05,13:31:05,13:31:05,13:34:26","N,N,N,N"
2016-02-17T13:29:00.220-0500,5,wish,56d42d3e152f04158514857,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session","13:29:00,13:29:00,13:29:01,13:29:41,13:32:01","N,N,N,N,N"
2016-02-17T13:27:17.464-0500,3,wish,1ee29de5152ec2ae5542d6b,DESKTOP,"user by-session,user by-session,user by-session","13:27:17,13:27:17,13:27:18","N,N,N"
2016-02-17T13:18:53.148-0500,3,wish,ae071e4152f043c6a651ab,DESKTOP,"user by-session,user by-session,user by-session","13:18:53,13:18:53,13:18:54","N,N,N"
2016-02-17T13:06:33.723-0500,3,wish,1924e802152a83f17555780,DESKTOP,"user by-session,user by-session,user by-session","13:06:33,13:06:33,13:06:34","N,N,N"
2016-02-17T12:58:12.250-0500,3,wish,56d42d3e152f041585162ae,DESKTOP,"user by-session,user by-session,user by-session","12:58:12,12:58:12,12:58:12","N,N,N"
2016-02-17T12:49:56.527-0500,3,wish,ae071e4152f043c6a66c22,MOBILE,"user by-session,user by-session,user by-session","12:49:56,12:49:57,12:49:57","N,N,N"
2016-02-17T12:48:52.934-0500,6,wish,56d42d3e152f04158516c24,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","12:48:52,12:48:53,12:48:53,12:49:04,12:49:07,12:49:23","N,N,N,L,N,C"
2016-02-17T12:48:08.353-0500,4,wish,1b0cc661529e12c0107821,DESKTOP,"user by-session,user by-session,user by-session,user by-session","12:48:08,12:48:08,12:48:09,12:48:21","N,N,N,L"
2016-02-17T12:40:17.156-0500,3,wish,56d42d3e152f041585174e2,MOBILE,"user by-session,user by-session,user by-session","12:40:17,12:40:17,12:40:18","N,N,N"
2016-02-17T12:39:14.513-0500,3,wish,3af7616d14d8a90a3dd7b2f,MOBILE,"user by-session,user by-session,user by-session","12:39:14,12:39:14,12:39:14","N,N,N"
2016-02-17T12:33:43.036-0500,3,wish,56d42d3e152f04158517a41,TABLET,"user by-session,user by-session,user by-session","12:33:43,12:33:43,12:33:43","N,N,N"
2016-02-17T12:31:26.521-0500,9,wish,56d42d3e152f04158517d3c,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user,user,user","12:31:26,12:31:26,12:31:26,12:31:37,12:31:39,12:31:48,12:31:59,12:31:59,12:31:59","N,N,N,L,N,L,N,N,N"
2016-02-17T12:30:52.149-0500,3,wish,4fa3e132151cb1ba1c9347a,TABLET,"user by-session,user by-session,user by-session","12:30:52,12:30:52,12:30:52","N,N,N"
2016-02-17T12:23:10.512-0500,6,wish,ae071e4152eee890ae77bc,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","12:23:10,12:23:10,12:23:11,12:23:21,12:23:24,12:23:47","N,N,N,L,N,C"
2016-02-17T12:20:39.312-0500,3,wish,ae071e4152eee890ae7293,DESKTOP,"user by-session,user by-session,user by-session","12:20:39,12:20:39,12:20:39","N,N,N"
2016-02-17T12:13:11.270-0500,3,wish,330c8c1915184b7cef43787,DESKTOP,"user by-session,user by-session,user by-session","12:13:11,12:13:11,12:13:11","N,N,N"
2016-02-17T12:12:39.208-0500,4,wish,ae071e4152eee890ae6631,MOBILE,"user by-session,user by-session,user by-session,user by-session","12:12:39,12:12:39,12:12:39,12:14:59","N,N,N,N"
2016-02-17T12:07:57.747-0500,3,wish,56d42d3e152eee4e5f47217,DESKTOP,"user by-session,user by-session,user by-session","12:07:57,12:07:57,12:07:58","N,N,N"
2016-02-17T12:06:28.578-0500,6,wish,56d42d3e152eee4e5f46f0e,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user","12:06:28,12:06:28,12:06:29,12:06:36,12:06:44,12:06:45","N,N,N,L,N,N"
2016-02-17T12:05:29.892-0500,4,wish,56d42d3e152eee4e5f45874,TABLET,"user by-session,user by-session,user by-session,user by-session","12:05:29,12:05:30,12:05:31,12:06:04","N,N,N,C"
2016-02-17T12:04:09.662-0500,5,wish,ae071e4152eee890ae67be,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","12:04:09,12:04:09,12:04:10,12:04:49,12:05:07","N,N,N,C,N"
2016-02-17T11:48:59.182-0500,4,wish,ae071e4152eee890ae5588,DESKTOP,"user by-session,user by-session,user by-session,user by-session","11:48:59,11:48:59,11:48:59,11:49:18","N,N,N,N"
2016-02-17T11:48:43.178-0500,3,wish,56d42d3e152eee4e5f45f42,MOBILE,"user by-session,user by-session,user by-session","11:48:43,11:48:43,11:48:43","N,N,N"
2016-02-17T11:44:40.399-0500,3,wish,6f62284f152c70b5c5c37f,DESKTOP,"user by-session,user by-session,user by-session","11:44:40,11:44:40,11:44:40","N,N,N"
2016-02-17T11:42:05.026-0500,6,wish,7e422808150bd5e4a7d2cd4,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user","11:42:05,11:42:05,11:42:05,11:42:25,11:43:35,11:43:35","N,N,N,L,N,N"
2016-02-17T11:36:59.185-0500,4,wish,56d42d3e152eee4e5f453a3,DESKTOP,"user by-session,user by-session,user by-session,user by-session","11:36:59,11:36:59,11:36:59,11:37:10","N,N,N,L"
2016-02-17T11:31:44.131-0500,3,wish,6c65d05315159f27e136f88,DESKTOP,"user by-session,user by-session,user by-session","11:31:44,11:31:44,11:31:44","N,N,N"
2016-02-17T11:20:11.703-0500,3,wish,56d42d3e152eee4e5f44439,TABLET,"user by-session,user by-session,user by-session","11:20:11,11:20:11,11:20:12","N,N,N"
2016-02-17T11:16:57.059-0500,3,wish,ae071e4152eee890ae3eb7,DESKTOP,"user by-session,user by-session,user by-session","11:16:57,11:16:57,11:16:57","N,N,N"
2016-02-17T11:07:27.889-0500,10,wish,56d42d3e152eee4e5f43a72,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","11:07:27,11:07:28,11:07:28,11:07:50,11:07:52,11:08:05,11:08:06,11:08:09,11:09:11,11:09:15","N,N,N,L,N,L,L,N,C,N"
2016-02-17T11:06:27.600-0500,7,wish,a787ff415216a4cc1c4d87,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user","11:06:27,11:06:27,11:06:27,11:06:34,11:06:37,11:06:42,11:07:21","N,N,N,L,N,L,N"
2016-02-17T11:06:07.396-0500,3,wish,1f7108dd152ac0a3e192755,DESKTOP,"user by-session,user by-session,user by-session","11:06:07,11:06:07,11:06:08","N,N,N"
2016-02-17T11:06:07.245-0500,13,wish,56d42d3e152eee4e5f42f25,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user,user,user","11:06:07,11:06:07,11:06:08,11:06:19,11:06:22,11:06:33,11:06:36,11:06:51,11:06:52,11:07:01,11:07:35,11:09:15,11:10:04","N,N,N,L,N,L,N,C,N,C,N,N,N"
